timestamp,station,temperature_c,dew_point_c,sea_level_pressure_hpa,wind_speed_mps,visibility_m
2023-01-01 00:00:00,72403093738,13.9,13.3,1011.3,4.6,8000.0
2023-01-01 00:52:00,72403093738,13.3,12.8,1010.2,3.1,14484.0
2023-01-01 01:04:00,72403093738,13.3,12.2,,2.6,16093.0
2023-01-01 01:52:00,72403093738,13.3,12.8,1010.5,1.5,9656.0
2023-01-01 01:57:00,72403093738,13.3,12.8,,0.0,11265.0
2023-01-01 02:52:00,72403093738,12.2,11.7,1010.6,2.1,4828.0
2023-01-01 03:05:00,72403093738,12.2,12.2,,0.0,1207.0
2023-01-01 03:35:00,72403093738,12.8,12.2,,0.0,1609.0
2023-01-01 03:50:00,72403093738,12.0,12.0,,0.0,1207.0
2023-01-01 03:52:00,72403093738,12.8,12.2,1010.6,0.0,1207.0
2023-01-01 04:08:00,72403093738,12.2,11.7,,2.1,402.0
2023-01-01 04:30:00,72403093738,12.8,12.2,,1.5,805.0
2023-01-01 04:50:00,72403093738,12.0,12.0,,2.1,402.0
2023-01-01 04:52:00,72403093738,12.2,11.7,1010.8,2.6,402.0
2023-01-01 04:59:00,72403093738,,,,,
2023-01-01 05:50:00,72403093738,11.0,11.0,,0.0,402.0
2023-01-01 05:52:00,72403093738,11.1,10.6,1011.3,0.0,402.0
2023-01-01 06:00:00,72403093738,11.1,10.6,1011.3,0.0,400.0
2023-01-01 06:52:00,72403093738,10.0,9.4,1011.7,2.1,402.0
2023-01-01 07:52:00,72403093738,8.9,8.3,1012.6,1.5,402.0
2023-01-01 08:07:00,72403093738,9.4,8.3,,2.1,805.0
2023-01-01 08:20:00,72403093738,9.4,8.3,,3.1,2816.0
2023-01-01 08:22:00,72403093738,8.9,8.3,,2.6,4828.0
2023-01-01 08:52:00,72403093738,8.3,7.2,1013.0,3.6,16093.0
2023-01-01 09:52:00,72403093738,8.3,7.2,1013.5,2.6,16093.0
2023-01-01 10:21:00,72403093738,5.6,4.4,,0.0,2816.0
2023-01-01 10:28:00,72403093738,6.1,5.0,,0.0,16093.0
2023-01-01 10:52:00,72403093738,5.6,5.0,1013.9,0.0,16093.0
2023-01-01 11:52:00,72403093738,7.2,5.6,1015.2,1.5,16093.0
2023-01-01 12:00:00,72403093738,7.2,5.6,1015.2,1.5,16000.0
2023-01-01 12:52:00,72403093738,5.0,3.3,1015.7,2.1,16093.0
2023-01-01 13:52:00,72403093738,8.3,7.8,1016.5,0.0,16093.0
2023-01-01 14:52:00,72403093738,12.8,7.2,1016.7,1.5,16093.0
2023-01-01 15:52:00,72403093738,14.4,6.1,1017.1,2.1,16093.0
2023-01-01 16:52:00,72403093738,15.6,7.2,1016.7,2.1,16093.0
2023-01-01 17:52:00,72403093738,16.7,5.6,1016.1,2.6,16093.0
2023-01-01 18:00:00,72403093738,16.7,5.6,1016.1,2.6,16000.0
2023-01-01 18:52:00,72403093738,17.2,5.0,1015.5,1.5,16093.0
2023-01-01 19:52:00,72403093738,17.2,4.4,1014.9,0.0,16093.0
2023-01-01 20:52:00,72403093738,17.2,4.4,1015.2,3.1,16093.0
2023-01-01 21:52:00,72403093738,13.3,3.9,1015.7,2.6,16093.0
2023-01-01 22:52:00,72403093738,8.3,4.4,1016.3,1.5,16093.0
2023-01-01 23:52:00,72403093738,8.3,3.9,1016.8,0.0,16093.0
2023-01-02 00:00:00,72403093738,8.3,3.9,1016.8,0.0,16000.0
2023-01-02 00:52:00,72403093738,7.8,3.9,1017.5,0.0,16093.0
2023-01-02 01:52:00,72403093738,7.2,3.9,1017.8,0.0,16093.0
2023-01-02 02:52:00,72403093738,6.7,3.9,1017.5,0.0,16093.0
2023-01-02 03:29:00,72403093738,6.1,3.9,,0.0,16093.0
2023-01-02 03:52:00,72403093738,5.6,3.9,1017.9,0.0,16093.0
2023-01-02 04:52:00,72403093738,5.6,3.9,1018.0,0.0,16093.0
2023-01-02 04:59:00,72403093738,,,,,
2023-01-02 05:52:00,72403093738,3.9,2.8,1017.8,0.0,16093.0
2023-01-02 06:00:00,72403093738,3.9,2.8,1017.8,0.0,16000.0
2023-01-02 06:52:00,72403093738,3.9,2.8,1018.2,0.0,16093.0
2023-01-02 07:52:00,72403093738,3.3,2.2,1018.9,0.0,16093.0
2023-01-02 08:52:00,72403093738,4.4,2.8,1019.3,0.0,16093.0
2023-01-02 09:52:00,72403093738,4.4,2.8,1019.2,1.5,16093.0
2023-01-02 10:52:00,72403093738,4.4,2.8,1019.9,0.0,16093.0
2023-01-02 11:52:00,72403093738,3.3,2.2,1020.5,1.5,16093.0
2023-01-02 12:00:00,72403093738,3.3,2.2,1020.5,1.5,16000.0
2023-01-02 12:52:00,72403093738,3.9,2.8,1020.8,1.5,16093.0
2023-01-02 13:52:00,72403093738,7.8,5.6,1021.1,2.6,16093.0
2023-01-02 14:52:00,72403093738,11.7,6.7,1021.1,3.1,16093.0
2023-01-02 15:52:00,72403093738,15.0,7.2,1021.1,3.1,16093.0
2023-01-02 16:52:00,72403093738,16.1,7.2,1020.7,3.1,16093.0
2023-01-02 17:52:00,72403093738,16.7,8.3,1020.2,2.1,16093.0
2023-01-02 18:00:00,72403093738,16.7,8.3,1020.2,2.1,16000.0
2023-01-02 18:52:00,72403093738,17.8,8.3,1019.4,2.6,16093.0
2023-01-02 19:52:00,72403093738,17.8,7.8,1018.6,4.1,16093.0
2023-01-02 20:52:00,72403093738,17.2,7.8,1018.5,3.1,16093.0
2023-01-02 21:52:00,72403093738,16.7,7.8,1018.6,2.6,16093.0
2023-01-02 22:52:00,72403093738,15.6,7.8,1018.7,2.6,16093.0
2023-01-02 23:52:00,72403093738,15.6,7.8,1019.0,2.6,16093.0
2023-01-03 00:00:00,72403093738,15.6,7.8,1019.0,2.6,16000.0
2023-01-03 00:52:00,72403093738,15.0,7.8,1019.0,1.5,16093.0
2023-01-03 01:52:00,72403093738,12.2,7.8,1018.9,1.5,16093.0
2023-01-03 02:52:00,72403093738,11.1,7.8,1018.9,0.0,16093.0
2023-01-03 03:52:00,72403093738,11.1,7.8,1018.6,1.5,16093.0
2023-01-03 04:52:00,72403093738,12.2,8.9,1018.3,1.5,16093.0
2023-01-03 04:59:00,72403093738,,,,,
2023-01-03 05:52:00,72403093738,13.3,9.4,1017.5,2.1,16093.0
2023-01-03 06:00:00,72403093738,13.3,9.4,1017.5,2.1,16000.0
2023-01-03 06:52:00,72403093738,13.3,10.0,1017.9,2.6,16093.0
2023-01-03 07:52:00,72403093738,12.2,9.4,1018.0,0.0,16093.0
2023-01-03 08:52:00,72403093738,12.2,10.0,1017.1,2.1,16093.0
2023-01-03 09:52:00,72403093738,10.6,8.9,1016.3,0.0,16093.0
2023-01-03 10:52:00,72403093738,11.1,9.4,1016.1,0.0,16093.0
2023-01-03 11:52:00,72403093738,12.2,10.6,1015.6,2.6,16093.0
2023-01-03 12:00:00,72403093738,12.2,10.6,1015.6,2.6,16000.0
2023-01-03 12:22:00,72403093738,12.2,10.6,,3.1,16093.0
2023-01-03 12:52:00,72403093738,12.2,11.1,1015.3,3.1,16093.0
2023-01-03 13:03:00,72403093738,12.8,11.1,,2.6,16093.0
2023-01-03 13:52:00,72403093738,12.8,11.1,1015.0,4.1,16093.0
2023-01-03 14:52:00,72403093738,13.9,12.2,1015.2,4.1,16093.0
2023-01-03 15:22:00,72403093738,14.4,12.8,,2.1,16093.0
2023-01-03 15:52:00,72403093738,14.4,12.8,1015.6,2.1,16093.0
2023-01-03 16:21:00,72403093738,14.4,12.8,,3.1,16093.0
2023-01-03 16:52:00,72403093738,14.4,12.8,1014.1,3.6,16093.0
2023-01-03 17:52:00,72403093738,17.2,13.3,1012.5,4.6,16093.0
2023-01-03 18:00:00,72403093738,17.2,13.3,1012.5,4.6,16000.0
2023-01-03 18:52:00,72403093738,18.3,13.3,1011.5,5.7,16093.0
2023-01-03 19:52:00,72403093738,20.0,13.3,1010.1,7.2,16093.0
2023-01-03 20:52:00,72403093738,20.0,13.3,1009.9,6.7,16093.0
2023-01-03 21:52:00,72403093738,20.0,13.3,1009.5,8.8,16093.0
2023-01-03 22:52:00,72403093738,19.4,13.9,1009.9,7.2,16093.0
2023-01-03 23:52:00,72403093738,19.4,13.9,1010.0,6.7,16093.0
2023-01-04 00:00:00,72403093738,19.4,13.9,1010.0,6.7,16000.0
2023-01-04 00:52:00,72403093738,19.4,13.9,1009.7,7.7,16093.0
2023-01-04 01:52:00,72403093738,19.4,14.4,1009.7,6.2,16093.0
2023-01-04 02:52:00,72403093738,18.9,13.3,1008.0,6.7,16093.0
2023-01-04 03:52:00,72403093738,18.9,12.8,1008.7,7.7,16093.0
2023-01-04 04:52:00,72403093738,18.3,13.3,1009.8,4.6,16093.0
2023-01-04 04:59:00,72403093738,,,,,
2023-01-04 05:52:00,72403093738,17.8,13.3,1009.9,6.7,16093.0
2023-01-04 06:00:00,72403093738,17.8,13.3,1009.9,6.7,16000.0
2023-01-04 06:52:00,72403093738,17.8,13.3,1010.6,2.6,16093.0
2023-01-04 07:52:00,72403093738,17.2,13.3,1011.3,1.5,16093.0
2023-01-04 08:52:00,72403093738,13.3,11.7,1011.0,0.0,16093.0
2023-01-04 09:52:00,72403093738,13.9,11.7,1011.3,2.1,16093.0
2023-01-04 10:52:00,72403093738,14.4,12.2,1010.9,2.6,16093.0
2023-01-04 11:52:00,72403093738,15.0,12.8,1011.5,3.1,16093.0
2023-01-04 12:00:00,72403093738,15.0,12.8,1011.5,3.1,16000.0
2023-01-04 12:52:00,72403093738,12.8,11.7,1011.5,0.0,16093.0
2023-01-04 13:52:00,72403093738,13.9,12.8,1011.6,1.5,16093.0
2023-01-04 14:52:00,72403093738,16.1,12.8,1012.6,3.1,16093.0
2023-01-04 15:52:00,72403093738,17.2,13.3,1011.8,4.6,16093.0
2023-01-04 16:52:00,72403093738,17.2,13.3,1010.4,4.6,16093.0
2023-01-04 17:50:00,72403093738,18.0,14.0,,5.1,16093.0
2023-01-04 17:52:00,72403093738,17.8,13.9,1009.3,3.6,16093.0
2023-01-04 18:00:00,72403093738,17.8,13.9,1009.3,3.6,16000.0
2023-01-04 18:21:00,72403093738,18.3,13.9,,5.1,16093.0
2023-01-04 18:52:00,72403093738,18.3,13.9,1008.7,5.1,16093.0
2023-01-04 19:52:00,72403093738,17.8,14.4,1008.4,4.1,16093.0
2023-01-04 20:25:00,72403093738,17.8,14.4,,3.1,16093.0
2023-01-04 20:52:00,72403093738,17.8,14.4,1008.3,3.6,16093.0
2023-01-04 21:52:00,72403093738,17.2,14.4,1007.8,4.1,16093.0
2023-01-04 22:40:00,72403093738,17.2,14.4,,3.1,16093.0
2023-01-04 22:52:00,72403093738,17.2,14.4,1008.1,3.6,16093.0
2023-01-04 23:52:00,72403093738,17.2,14.4,1008.1,4.6,16093.0
2023-01-05 00:00:00,72403093738,17.2,14.4,1008.1,4.6,16000.0
2023-01-05 00:52:00,72403093738,17.2,14.4,1008.2,5.1,16093.0
2023-01-05 01:39:00,72403093738,16.1,14.4,,4.6,16093.0
2023-01-05 01:52:00,72403093738,16.1,14.4,1008.2,5.1,16093.0
2023-01-05 02:52:00,72403093738,15.6,13.9,1008.8,5.1,16093.0
2023-01-05 03:49:00,72403093738,15.0,14.0,,5.1,16093.0
2023-01-05 03:52:00,72403093738,15.0,13.9,1010.4,4.1,16093.0
2023-01-05 04:31:00,72403093738,15.6,13.9,,0.0,16093.0
2023-01-05 04:52:00,72403093738,15.0,13.9,1010.6,1.5,16093.0
2023-01-05 04:59:00,72403093738,,,,,
2023-01-05 05:07:00,72403093738,15.0,13.9,,1.5,16093.0
2023-01-05 05:52:00,72403093738,13.9,12.8,1010.7,1.5,16093.0
2023-01-05 06:00:00,72403093738,13.9,12.8,1010.7,1.5,16000.0
2023-01-05 06:52:00,72403093738,13.3,12.8,1011.7,0.0,9656.0
2023-01-05 07:52:00,72403093738,13.3,9.4,1012.8,0.0,11265.0
2023-01-05 08:52:00,72403093738,10.6,8.3,1013.0,3.1,16093.0
2023-01-05 09:52:00,72403093738,8.9,6.1,1012.9,0.0,16093.0
2023-01-05 10:52:00,72403093738,8.3,5.6,1013.3,0.0,16093.0
2023-01-05 11:52:00,72403093738,7.8,5.6,1014.1,1.5,16093.0
2023-01-05 12:00:00,72403093738,7.8,5.6,1014.1,1.5,16000.0
2023-01-05 12:52:00,72403093738,6.7,4.4,1014.4,0.0,16093.0
2023-01-05 13:52:00,72403093738,8.3,6.1,1014.7,1.5,16093.0
2023-01-05 14:52:00,72403093738,12.2,7.8,1015.1,0.0,16093.0
2023-01-05 15:52:00,72403093738,15.0,5.0,1015.5,1.5,16093.0
2023-01-05 16:52:00,72403093738,16.7,4.4,1014.4,0.0,16093.0
2023-01-05 17:52:00,72403093738,15.6,3.9,1013.5,2.1,16093.0
2023-01-05 18:00:00,72403093738,15.6,3.9,1013.5,2.1,16000.0
2023-01-05 18:52:00,72403093738,17.2,5.0,1012.2,3.6,16093.0
2023-01-05 19:52:00,72403093738,17.2,5.6,1011.7,4.1,16093.0
2023-01-05 20:52:00,72403093738,16.1,5.0,1011.8,3.1,16093.0
2023-01-05 21:52:00,72403093738,14.4,5.0,1011.8,2.1,16093.0
2023-01-05 22:52:00,72403093738,14.4,5.0,1011.8,2.1,16093.0
2023-01-05 23:52:00,72403093738,12.2,6.1,1012.6,2.6,16093.0
2023-01-06 00:00:00,72403093738,12.2,6.1,1012.6,2.6,16000.0
2023-01-06 00:52:00,72403093738,10.0,6.1,1013.0,2.1,16093.0
2023-01-06 01:52:00,72403093738,10.0,6.7,1013.9,3.1,16093.0
2023-01-06 02:52:00,72403093738,10.6,3.9,1014.3,5.1,16093.0
2023-01-06 03:52:00,72403093738,10.0,2.8,1014.4,4.1,16093.0
2023-01-06 04:52:00,72403093738,8.3,2.2,1014.0,3.1,16093.0
2023-01-06 04:59:00,72403093738,,,,,
2023-01-06 05:52:00,72403093738,7.2,1.7,1013.8,2.6,16093.0
2023-01-06 06:00:00,72403093738,7.2,1.7,1013.8,2.6,16000.0
2023-01-06 06:52:00,72403093738,6.7,1.7,1013.6,2.6,16093.0
2023-01-06 07:52:00,72403093738,5.6,2.2,1014.4,0.0,16093.0
2023-01-06 08:52:00,72403093738,6.1,2.2,1014.6,0.0,16093.0
2023-01-06 09:52:00,72403093738,5.0,2.8,1014.7,0.0,16093.0
2023-01-06 10:52:00,72403093738,6.1,2.8,1015.6,2.6,16093.0
2023-01-06 11:52:00,72403093738,7.8,0.6,1016.3,3.6,16093.0
2023-01-06 12:00:00,72403093738,7.8,0.6,1016.3,3.6,16000.0
2023-01-06 12:52:00,72403093738,7.8,0.0,1017.1,4.1,16093.0
2023-01-06 13:52:00,72403093738,7.8,-0.6,1017.8,5.1,16093.0
2023-01-06 14:52:00,72403093738,7.8,-1.7,1018.4,5.1,16093.0
2023-01-06 15:52:00,72403093738,8.3,-1.7,1018.4,5.1,16093.0
2023-01-06 16:52:00,72403093738,8.9,-2.2,1018.0,6.7,16093.0
2023-01-06 17:52:00,72403093738,9.4,-2.2,1017.8,7.7,16093.0
2023-01-06 18:00:00,72403093738,9.4,-2.2,1017.8,7.7,16000.0
2023-01-06 18:52:00,72403093738,9.4,-2.2,1018.0,9.3,16093.0
2023-01-06 19:52:00,72403093738,9.4,-2.2,1018.5,9.3,16093.0
2023-01-06 20:52:00,72403093738,7.8,-2.8,1019.7,8.8,16093.0
2023-01-06 21:52:00,72403093738,7.2,-2.2,1020.6,3.1,16093.0
2023-01-06 22:52:00,72403093738,6.7,-2.2,1021.4,4.1,16093.0
2023-01-06 23:52:00,72403093738,6.1,-2.8,1021.9,5.7,16093.0
2023-01-07 00:00:00,72403093738,6.1,-2.8,1021.9,5.7,16000.0
2023-01-07 00:52:00,72403093738,5.6,-2.2,1022.7,4.6,16093.0
2023-01-07 01:52:00,72403093738,5.0,-2.2,1022.7,4.1,16093.0
2023-01-07 02:52:00,72403093738,5.6,-1.7,1023.1,4.6,16093.0
2023-01-07 03:52:00,72403093738,5.6,-1.7,1023.8,4.6,16093.0
2023-01-07 04:52:00,72403093738,5.6,-1.7,1023.7,2.1,16093.0
2023-01-07 04:59:00,72403093738,,,,,
2023-01-07 05:52:00,72403093738,5.0,-1.7,1023.2,1.5,16093.0
2023-01-07 06:00:00,72403093738,5.0,-1.7,1023.2,1.5,16000.0
2023-01-07 06:52:00,72403093738,5.0,-1.7,1023.2,1.5,16093.0
2023-01-07 07:52:00,72403093738,4.4,-1.7,1023.1,1.5,16093.0
2023-01-07 08:52:00,72403093738,3.9,-2.2,1023.5,1.5,16093.0
2023-01-07 09:52:00,72403093738,2.2,-2.2,1023.4,1.5,16093.0
2023-01-07 10:52:00,72403093738,1.1,-2.2,1023.6,1.5,16093.0
2023-01-07 11:52:00,72403093738,2.2,-3.3,1023.8,1.5,16093.0
2023-01-07 12:00:00,72403093738,2.2,-3.3,1023.8,1.5,16000.0
2023-01-07 12:52:00,72403093738,2.2,-4.4,1024.1,0.0,16093.0
2023-01-07 13:52:00,72403093738,4.4,-3.9,1024.3,2.1,16093.0
2023-01-07 14:52:00,72403093738,6.7,-3.3,1024.9,3.1,16093.0
2023-01-07 15:52:00,72403093738,7.8,-3.9,1024.8,3.1,16093.0
2023-01-07 16:52:00,72403093738,9.4,-3.3,1023.7,4.6,16093.0
2023-01-07 17:52:00,72403093738,7.8,-3.9,1023.0,3.6,16093.0
2023-01-07 18:00:00,72403093738,7.8,-3.9,1023.0,3.6,16000.0
2023-01-07 18:52:00,72403093738,8.9,-4.4,1022.5,3.1,16093.0
2023-01-07 19:52:00,72403093738,9.4,-5.0,1022.5,5.7,16093.0
2023-01-07 20:52:00,72403093738,8.9,-5.6,1023.2,4.6,16093.0
2023-01-07 21:52:00,72403093738,7.2,-4.4,1024.3,5.7,16093.0
2023-01-07 22:52:00,72403093738,5.6,-5.0,1025.5,5.1,16093.0
2023-01-07 23:52:00,72403093738,4.4,-5.0,1026.4,4.6,16093.0
2023-01-08 00:00:00,72403093738,4.4,-5.0,1026.4,4.6,16000.0
2023-01-08 00:52:00,72403093738,3.3,-5.6,1027.1,4.1,16093.0
2023-01-08 01:52:00,72403093738,2.2,-5.6,1027.3,3.6,16093.0
2023-01-08 02:52:00,72403093738,1.1,-5.6,1027.7,1.5,16093.0
2023-01-08 03:52:00,72403093738,1.1,-6.1,1028.0,2.1,16093.0
2023-01-08 04:52:00,72403093738,-1.7,-6.7,1028.2,1.5,16093.0
2023-01-08 04:59:00,72403093738,,,,,
2023-01-08 05:52:00,72403093738,-2.2,-6.7,1027.9,1.5,16093.0
2023-01-08 06:00:00,72403093738,-2.2,-6.7,1027.9,1.5,16000.0
2023-01-08 06:52:00,72403093738,-2.2,-6.7,1028.0,0.0,16093.0
2023-01-08 07:52:00,72403093738,0.0,-5.6,1027.9,2.6,16093.0
2023-01-08 08:52:00,72403093738,-0.6,-5.6,1028.2,1.5,16093.0
2023-01-08 09:52:00,72403093738,-3.3,-6.7,1027.8,0.0,16093.0
2023-01-08 10:52:00,72403093738,-3.9,-6.7,1027.8,0.0,16093.0
2023-01-08 11:52:00,72403093738,-4.4,-6.7,1028.0,0.0,16093.0
2023-01-08 12:00:00,72403093738,-4.4,-6.7,1028.0,0.0,16000.0
2023-01-08 12:52:00,72403093738,-4.4,-6.1,1028.5,0.0,16093.0
2023-01-08 13:52:00,72403093738,-1.7,-4.4,1028.4,0.0,16093.0
2023-01-08 14:52:00,72403093738,1.1,-3.3,1028.7,0.0,16093.0
2023-01-08 15:52:00,72403093738,3.3,-3.3,1028.1,0.0,16093.0
2023-01-08 16:52:00,72403093738,4.4,-3.9,1027.2,0.0,16093.0
2023-01-08 17:52:00,72403093738,5.0,-3.3,1025.9,2.1,16093.0
2023-01-08 18:00:00,72403093738,5.0,-3.3,1025.9,2.1,16000.0
2023-01-08 18:52:00,72403093738,5.0,-3.9,1024.9,4.6,16093.0
2023-01-08 19:52:00,72403093738,4.4,-3.9,1023.9,3.1,16093.0
2023-01-08 20:52:00,72403093738,4.4,-3.9,1023.5,2.6,16093.0
2023-01-08 21:52:00,72403093738,4.4,-3.9,1023.1,3.1,16093.0
2023-01-08 22:52:00,72403093738,3.9,-3.3,1022.8,2.6,16093.0
2023-01-08 23:52:00,72403093738,3.9,-3.3,1022.3,3.1,16093.0
2023-01-09 00:00:00,72403093738,3.9,-3.3,1022.3,3.1,16000.0
2023-01-09 00:06:00,72403093738,3.9,-3.3,,3.6,16093.0
2023-01-09 00:52:00,72403093738,3.9,-2.8,1022.1,3.6,16093.0
2023-01-09 01:52:00,72403093738,2.8,-1.1,1021.0,4.1,16093.0
2023-01-09 02:36:00,72403093738,2.8,-0.6,,4.6,16093.0
2023-01-09 02:52:00,72403093738,2.2,-0.6,1019.9,3.6,16093.0
2023-01-09 03:23:00,72403093738,2.8,0.0,,4.1,16093.0
2023-01-09 03:52:00,72403093738,2.2,0.0,1019.6,3.6,16093.0
2023-01-09 04:11:00,72403093738,2.2,0.0,,4.1,16093.0
2023-01-09 04:52:00,72403093738,2.2,0.0,1018.4,3.6,16093.0
2023-01-09 04:59:00,72403093738,,,,,
2023-01-09 05:52:00,72403093738,2.2,0.0,1017.1,3.1,16093.0
2023-01-09 06:00:00,72403093738,2.2,0.0,1017.1,3.1,16000.0
2023-01-09 06:52:00,72403093738,2.2,0.6,1016.5,2.1,16093.0
2023-01-09 07:52:00,72403093738,2.2,0.6,1016.2,1.5,16093.0
2023-01-09 08:13:00,72403093738,2.2,0.6,,2.6,16093.0
2023-01-09 08:42:00,72403093738,2.2,0.6,,1.5,16093.0
2023-01-09 08:52:00,72403093738,2.2,0.6,1016.2,2.1,16093.0
2023-01-09 09:50:00,72403093738,1.0,-1.0,,2.1,16093.0
2023-01-09 09:52:00,72403093738,1.1,-0.6,1015.9,2.6,16093.0
2023-01-09 10:33:00,72403093738,1.7,-0.6,,2.1,16093.0
2023-01-09 10:52:00,72403093738,1.7,-0.6,1016.2,3.6,16093.0
2023-01-09 11:52:00,72403093738,1.1,-1.1,1016.2,3.6,16093.0
2023-01-09 12:00:00,72403093738,1.1,-1.1,1016.2,3.6,16000.0
2023-01-09 12:52:00,72403093738,1.1,-1.7,1016.5,1.5,16093.0
2023-01-09 13:52:00,72403093738,4.4,-1.1,1016.8,3.1,16093.0
2023-01-09 14:52:00,72403093738,6.7,-1.7,1017.5,5.1,16093.0
2023-01-09 15:52:00,72403093738,7.8,-2.8,1017.2,9.3,16093.0
2023-01-09 16:52:00,72403093738,8.3,-3.3,1017.1,6.7,16093.0
2023-01-09 17:52:00,72403093738,8.9,-4.4,1016.6,6.2,16093.0
2023-01-09 18:00:00,72403093738,8.9,-4.4,1016.6,6.2,16000.0
2023-01-09 18:52:00,72403093738,9.4,-5.0,1016.2,6.2,16093.0
2023-01-09 19:52:00,72403093738,10.0,-4.4,1016.3,5.7,16093.0
2023-01-09 20:52:00,72403093738,8.9,-4.4,1017.0,6.7,16093.0
2023-01-09 21:52:00,72403093738,7.2,-5.0,1017.4,6.7,16093.0
2023-01-09 22:52:00,72403093738,5.6,-6.1,1018.1,3.6,16093.0
2023-01-09 23:52:00,72403093738,4.4,-5.6,1018.3,5.7,16093.0
2023-01-10 00:00:00,72403093738,4.4,-5.6,1018.3,5.7,16000.0
2023-01-10 00:52:00,72403093738,3.3,-6.1,1018.1,3.1,16093.0
2023-01-10 01:52:00,72403093738,0.6,-6.1,1017.8,1.5,16093.0
2023-01-10 02:52:00,72403093738,0.6,-5.6,1017.8,1.5,16093.0
2023-01-10 03:52:00,72403093738,-1.7,-6.1,1018.0,0.0,16093.0
2023-01-10 04:52:00,72403093738,-1.1,-5.6,1017.8,1.5,16093.0
2023-01-10 04:59:00,72403093738,,,,,
2023-01-10 05:52:00,72403093738,-2.2,-6.7,1018.2,0.0,16093.0
2023-01-10 06:00:00,72403093738,-2.2,-6.7,1018.2,0.0,16000.0
2023-01-10 06:52:00,72403093738,-2.8,-6.7,1018.1,0.0,16093.0
2023-01-10 07:52:00,72403093738,-2.2,-6.7,1019.1,0.0,16093.0
2023-01-10 08:52:00,72403093738,-3.3,-6.7,1019.0,0.0,16093.0
2023-01-10 09:52:00,72403093738,-2.2,-6.1,1018.8,0.0,16093.0
2023-01-10 10:52:00,72403093738,-2.2,-6.1,1019.0,2.1,16093.0
2023-01-10 11:52:00,72403093738,-0.6,-6.1,1019.3,2.1,16093.0
2023-01-10 12:00:00,72403093738,-0.6,-6.1,1019.3,2.1,16000.0
2023-01-10 12:52:00,72403093738,-1.7,-5.6,1019.4,0.0,16093.0
2023-01-10 13:52:00,72403093738,0.0,-3.9,1019.3,1.5,16093.0
2023-01-10 14:52:00,72403093738,1.1,-3.9,1019.8,2.6,16093.0
2023-01-10 15:52:00,72403093738,4.4,-3.9,1020.0,2.1,16093.0
2023-01-10 16:52:00,72403093738,5.6,-4.4,1019.4,2.1,16093.0
2023-01-10 17:52:00,72403093738,5.6,-5.6,1017.8,2.1,16093.0
2023-01-10 18:00:00,72403093738,5.6,-5.6,1017.8,2.1,16000.0
2023-01-10 18:52:00,72403093738,6.7,-5.6,1017.2,0.0,16093.0
2023-01-10 19:52:00,72403093738,7.2,-5.6,1017.0,0.0,16093.0
2023-01-10 20:52:00,72403093738,7.8,-6.1,1017.3,2.1,16093.0
2023-01-10 21:52:00,72403093738,6.1,-6.1,1017.5,0.0,16093.0
2023-01-10 22:52:00,72403093738,3.3,-4.4,1018.0,0.0,16093.0
2023-01-10 23:52:00,72403093738,2.8,-5.0,1018.4,0.0,16093.0
2023-01-11 00:00:00,72403093738,2.8,-5.0,1018.4,0.0,16000.0
2023-01-11 00:52:00,72403093738,2.2,-3.9,1018.6,1.5,16093.0
2023-01-11 01:52:00,72403093738,2.8,-3.9,1018.5,1.5,16093.0
2023-01-11 02:52:00,72403093738,0.0,-4.4,1019.2,0.0,16093.0
2023-01-11 03:52:00,72403093738,-0.6,-5.0,1019.5,0.0,16093.0
2023-01-11 04:52:00,72403093738,-1.1,-5.0,1019.7,0.0,16093.0
2023-01-11 04:59:00,72403093738,,,,,
2023-01-11 05:52:00,72403093738,-1.1,-4.4,1019.4,0.0,16093.0
2023-01-11 06:00:00,72403093738,-1.1,-4.4,1019.4,0.0,16000.0
2023-01-11 06:52:00,72403093738,-2.2,-4.4,1020.0,0.0,16093.0
2023-01-11 07:52:00,72403093738,-3.3,-5.6,1020.1,0.0,16093.0
2023-01-11 08:52:00,72403093738,-3.3,-5.6,1020.0,0.0,16093.0
2023-01-11 09:52:00,72403093738,-3.3,-6.1,1020.2,1.5,16093.0
2023-01-11 10:52:00,72403093738,-4.4,-6.7,1021.6,1.5,16093.0
2023-01-11 11:52:00,72403093738,-4.4,-6.7,1022.3,0.0,16093.0
2023-01-11 12:00:00,72403093738,-4.4,-6.7,1022.3,0.0,16000.0
2023-01-11 12:52:00,72403093738,-3.9,-5.6,1021.8,0.0,16093.0
2023-01-11 13:52:00,72403093738,-0.6,-3.3,1022.4,1.5,16093.0
2023-01-11 14:52:00,72403093738,1.7,-1.7,1023.2,0.0,16093.0
2023-01-11 15:52:00,72403093738,5.0,-0.6,1023.5,3.6,16093.0
2023-01-11 16:52:00,72403093738,6.1,0.0,1022.1,3.6,16093.0
2023-01-11 17:52:00,72403093738,6.7,-0.6,1021.6,4.1,16093.0
2023-01-11 18:00:00,72403093738,6.7,-0.6,1021.6,4.1,16000.0
2023-01-11 18:52:00,72403093738,7.2,-1.7,1021.5,3.6,16093.0
2023-01-11 19:52:00,72403093738,6.7,-1.7,1021.2,3.1,16093.0
2023-01-11 20:52:00,72403093738,6.7,-2.2,1021.4,4.1,16093.0
2023-01-11 21:52:00,72403093738,6.7,-1.1,1021.2,3.6,16093.0
